iteration,iter_time,data_time,lr,samples/s/device,samples/s,samples_seen(M),device_mem(GB),grad_x_fd,grad_x_vlm_delta,grad_ratio_vlm_fd,cos_update_fd_vlm,vlm_delta_logqp,vlm_delta_logqp_mean,vlm_logq_c,vlm_logp_c,vlm_probq_c,vlm_probp_c,vlm_delta_loss_weighted,vlm_delta_logqp_min,vlm_delta_logqp_max,vlm_delta_abs_p95,vlm_delta_abs_p99,vlm_delta_clamp_frac,generator_grad_norm,q_student_weight_delta_l2,q_student_bias_delta_l2,q_student_weight_cos_to_p,q_student_weight_delta_rel,q_student_update_norm,q_train_steps,samples_per_class,vlm_scale_eff,vlm_answer_state_samples,vlm_answer_state_microbatch,vlm_answer_state_norm,loss,grad_norm,fid_siglip,fid_mae,fid_inception,fd_loss_raw,fd_loss_norm,vlm_delta_logqp_std,vlm_delta_logqp_p10,vlm_delta_logqp_p25,vlm_delta_logqp_p50,vlm_delta_logqp_p75,vlm_delta_logqp_p90,vlm_p_ce,vlm_p_target_logp,vlm_p_target_logp_median,vlm_p_target_prob,vlm_p_top1,vlm_p_top5,vlm_p_entropy,vlm_p_top1_conf,vlm_p_target_rank,vlm_p_target_rank_median,vlm_p_margin,vlm_p_margin_target_vs_best_other,vlm_p_target_rank_ratio_to_chance,vlm_q_generator_ce,vlm_q_generator_target_logp,vlm_q_generator_target_logp_median,vlm_q_generator_target_prob,vlm_q_generator_top1,vlm_q_generator_top5,vlm_q_generator_entropy,vlm_q_generator_top1_conf,vlm_q_generator_target_rank,vlm_q_generator_target_rank_median,vlm_q_generator_margin,vlm_pq_full_kl_qp,vlm_pq_full_kl_pq,vlm_pq_js,vlm_pq_top1_agreement,vlm_pq_argmax_disagreement,vlm_target_prob_gap,vlm_chance_top1,vlm_chance_mean_rank,cond_delta,cond_delta_valid,vlm_cond_feature_delta,vlm_cond_feature_cos,probe_top1,probe_top5,probe_logp,probe_rank,vlm_q_student_ce_pre,vlm_q_student_target_logp_pre,vlm_q_student_target_logp_median_pre,vlm_q_student_target_prob_pre,vlm_q_student_top1_pre,vlm_q_student_top5_pre,vlm_q_student_entropy_pre,vlm_q_student_top1_conf_pre,vlm_q_student_target_rank_pre,vlm_q_student_target_rank_median_pre,vlm_q_student_margin_pre,q_ce,q_train_accuracy,q_grad_norm,q_updates_applied,q_lr,q_lora_lr,vlm_q_student_ce,vlm_q_student_target_logp,vlm_q_student_target_logp_median,vlm_q_student_target_prob,vlm_q_student_top1,vlm_q_student_top5,vlm_q_student_entropy,vlm_q_student_top1_conf,vlm_q_student_target_rank,vlm_q_student_target_rank_median,vlm_q_student_margin,vlm_q_student_ce_post,vlm_q_student_target_logp_post,vlm_q_student_target_logp_median_post,vlm_q_student_target_prob_post,vlm_q_student_top1_post,vlm_q_student_top5_post,vlm_q_student_entropy_post,vlm_q_student_top1_conf_post,vlm_q_student_target_rank_post,vlm_q_student_target_rank_median_post,vlm_q_student_margin_post,q_student_bias_delta_rel,q_student_weight_norm,q_student_bias_norm,q_student_lora_delta_l2,q_fresh_batch_ce_pre,q_train_images_per_rank
1590,22.4141788482666,5.01871090818895e-06,9.999999747378752e-06,1.1085838079452515,4.434335231781006,0.15225599706172943,40.966796875,0.009646596387028694,0.0007420609472319484,0.0719928964972496,-0.00016509441775269806,6.8992018699646,6.8992018699646,-4.674952983856201,-11.574155807495117,0.009645247831940651,0.001874594367109239,6.899201252963394e-05,-1.8427391052246094,22.602005004882812,16.605724334716797,21.451194763183594,0.0,0.07250604778528214,3.9283487796783447,24.390174865722656,0.983360230922699,0.4032086431980133,0.052638016641139984,1491.0,1527.3599853515625,9.999999747378752e-06,24.0,1.0,333.1698913574219,2.9918532371520996,0.07306896895170212,51.38517761230469,1.261612892150879,71.8577880859375,124.50457763671875,2.991802215576172,4.862156391143799,0.7068753242492676,2.7561049461364746,5.749391555786133,8.599266052246094,12.153846740722656,11.219374656677246,-11.315427780151367,-10.984943389892578,0.008439131081104279,0.010416666977107525,0.0520833358168602,1.4251899719238281,0.5912594199180603,52.54166793823242,51.0,-10.563112258911133,-10.563112258911133,1.0404291152954102,4.657994747161865,-4.659489631652832,-4.666262626647949,0.009919830597937107,0.010416666977107525,0.0520833358168602,4.560895919799805,0.02087298594415188,51.34375,51.0,-0.7787179350852966,6.231130599975586,3.029439926147461,0.5197759866714478,0.0416666679084301,0.9479166865348816,-0.0014806989347562194,0.009999999776482582,50.5,0.01825125887989998,0.9895833730697632,0.01576547510921955,0.9998193979263306,0.0,0.010416666977107525,-7.551874160766602,501.32293701171875,4.657994747161865,-4.659489154815674,-4.666031360626221,0.009919830597937107,0.010416666977107525,0.0520833358168602,4.5608954429626465,0.02087298408150673,51.343753814697266,49.25,-0.7787179350852966,4.653925895690918,0.0,5.329716205596924,1.0,9.999999747378752e-05,9.999999747378752e-06,4.4963884353637695,-4.496868133544922,-4.526466369628906,0.011588887311518192,0.03125,0.125,4.560534954071045,0.020466405898332596,35.677085876464844,27.75,-0.6275672316551208,4.4963884353637695,-4.496868133544922,-4.526466369628906,0.011588887311518192,0.03125,0.125,4.560534954071045,0.020466405898332596,35.677085876464844,27.75,-0.6275672316551208,0.36072108149528503,6.0520758628845215,43.09542465209961,1.7338427305221558,4.657994747161865,24.0
1600,22.367717742919922,5.304813385009766e-06,9.999999747378752e-06,1.1523915529251099,4.6095662117004395,0.15321600437164307,40.966796875,0.009474467486143112,0.0007420609472319484,0.0719928964972496,-0.00016241674893535674,6.222568511962891,6.222568511962891,-4.634875297546387,-10.857443809509277,0.010066969320178032,0.02449248544871807,6.222568481462076e-05,-4.5172553062438965,28.044349670410156,17.698280334472656,24.007699966430664,0.0,0.08178430795669556,3.947547197341919,24.519636154174805,0.983269453048706,0.4051791727542877,0.052638016641139984,1501.0,1536.9599609375,9.999999747378752e-06,24.0,1.0,333.3467102050781,2.9913291931152344,0.06775267422199249,51.092559814453125,1.1798510551452637,71.38348388671875,123.65589141845703,2.991260051727295,4.878824234008789,0.7068753242492676,2.76306414604187,5.600465774536133,8.645313262939453,12.422224044799805,11.219374656677246,-11.315427780151367,-10.984943389892578,0.008439131081104279,0.010416666977107525,0.0520833358168602,1.3975105285644531,0.591300368309021,52.54166793823242,51.0,-10.563112258911133,-10.563112258911133,1.0404291152954102,4.657994747161865,-4.659489631652832,-4.666262626647949,0.009919830597937107,0.010416666977107525,0.0520833358168602,4.560895919799805,0.02087298594415188,51.34375,51.0,-0.7787179350852966,6.309779644012451,3.0392234325408936,0.520817220211029,0.0416666679084301,0.9479166865348816,-0.0014806989347562194,0.009999999776482582,50.5,0.01825125887989998,0.9895833730697632,0.01576547510921955,0.9998193979263306,0.0,0.0,-7.561853408813477,501.32293701171875,4.657994747161865,-4.659489154815674,-4.666031360626221,0.009919830597937107,0.010416666977107525,0.0520833358168602,4.5608954429626465,0.02087298408150673,51.343753814697266,49.25,-0.7787179350852966,4.648089408874512,0.0,5.407892227172852,1.0,9.999999747378752e-05,9.999999747378752e-06,4.4963884353637695,-4.496868133544922,-4.526466369628906,0.011588887311518192,0.03125,0.125,4.560720920562744,0.020466405898332596,35.677085876464844,27.75,-0.6275672316551208,4.4963884353637695,-4.496868133544922,-4.526466369628906,0.011588887311518192,0.03125,0.125,4.560720920562744,0.020466405898332596,35.677085876464844,27.75,-0.6275672316551208,0.3626357614994049,6.033092975616455,42.96630096435547,1.7462897300720215,4.657994747161865,24.0
1610,22.0163631439209,4.780292329087388e-06,9.999999747378752e-06,1.142476201057434,4.569904804229736,0.1541759967803955,40.966796875,0.009367481805384159,0.0007420609472319484,0.0719928964972496,-0.00016241674893535674,7.429987907409668,7.429987907409668,-4.657368183135986,-12.087355613708496,0.009850246831774712,0.011530007235705853,7.429987454088405e-05,-4.246592998504639,45.37216567993164,16.53268051147461,23.292797088623047,0.0,0.07825635373592377,3.965869426727295,24.648759841918945,0.9829674959182739,0.40705978870391846,0.052638016641139984,1511.0,1546.56005859375,9.999999747378752e-06,24.0,1.0,334.15142822265625,2.9911017417907715,0.06672510504722595,50.95315170288086,1.1486122608184814,70.93964385986328,123.0414047241211,2.9910318851470947,5.472568988800049,0.7257983684539795,2.9304440021514893,5.67207145690918,9.264520645141602,13.869726181030273,11.219374656677246,-11.315427780151367,-10.964762687683105,0.008439131081104279,0.010416666977107525,0.0520833358168602,1.3975105285644531,0.591300368309021,52.66666793823242,51.0,-10.563112258911133,-10.563112258911133,1.042904257774353,4.657994747161865,-4.659489631652832,-4.666262626647949,0.009897500276565552,0.010416666977107525,0.0520833358168602,4.561433792114258,0.02087298594415188,51.38541793823242,51.0,-0.7787179350852966,6.309779644012451,3.0427234172821045,0.520817220211029,0.0416666679084301,0.9583333730697632,-0.0014806989347562194,0.009999999776482582,50.5,0.01825125887989998,0.9895833730697632,0.01576547510921955,0.9998185038566589,0.0,0.010416666977107525,-7.561853408813477,501.32293701171875,4.657994747161865,-4.659489154815674,-4.6670989990234375,0.009897501207888126,0.010416666977107525,0.0520833358168602,4.561433792114258,0.02087298408150673,51.38541793823242,49.75,-0.7787179350852966,4.6348748207092285,0.0,5.260852336883545,1.0,9.999999747378752e-05,9.999999747378752e-06,4.496868133544922,-4.497448444366455,-4.5292863845825195,0.011546343564987183,0.02083333395421505,0.125,4.562015056610107,0.020466405898332596,36.0,27.75,-0.6275672316551208,4.496868133544922,-4.497448444366455,-4.5292863845825195,0.011546343564987183,0.02083333395421505,0.125,4.562015056610107,0.020466405898332596,36.0,27.75,-0.6275672316551208,0.36454546451568604,6.015084266662598,42.8375129699707,1.7549850940704346,4.657994747161865,24.0
1620,22.541505813598633,5.543231964111328e-06,9.999999747378752e-06,1.1202808618545532,4.481123447418213,0.15513600409030914,40.966796875,0.008892285637557507,0.0007070000283420086,0.0710509866476059,-0.000151115091284737,6.661079406738281,6.661079406738281,-4.664277076721191,-11.325357437133789,0.009809404611587524,0.009154713712632656,6.66107953293249e-05,-3.8597047328948975,22.892288208007812,17.334880828857422,20.119943618774414,0.0,0.06717716157436371,3.986424207687378,24.77754783630371,0.982812762260437,0.4091695547103882,0.05179496482014656,1521.0,1556.1600341796875,9.999999747378752e-06,24.0,1.0,333.69012451171875,2.991083860397339,0.06775009632110596,50.5843620300293,1.146694540977478,70.27310180664062,122.00582885742188,2.991015672683716,5.790835857391357,1.0114953517913818,3.274874210357666,6.034575939178467,9.853678703308105,14.245854377746582,11.315427780151367,-11.325357437133789,-10.984943389892578,0.008439131081104279,0.010416666977107525,0.0520833358168602,1.4109634160995483,0.5878256559371948,52.66666793823242,51.0,-10.676443099975586,-10.676443099975586,1.042904257774353,4.659489631652832,-4.662471294403076,-4.669406890869141,0.009851256385445595,0.010416666977107525,0.0520833358168602,4.561433792114258,0.020883943885564804,51.65625,51.0,-0.7922181487083435,6.309779644012451,3.0427234172821045,0.520817220211029,0.0416666679084301,0.9583333730697632,-0.0014806989347562194,0.009999999776482582,50.5,0.01825125887989998,0.9895833730697632,0.015604114159941673,0.9998193979263306,0.0,0.010416666977107525,-7.561853408813477,500.46875,4.659489154815674,-4.662471771240234,-4.675497055053711,0.009851256385445595,0.010416666977107525,0.0520833358168602,4.561433792114258,0.020883943885564804,51.656253814697266,49.75,-0.7922182083129883,4.633993148803711,0.0,5.0577921867370605,1.0,9.999999747378752e-05,9.999999747378752e-06,4.496868133544922,-4.497448444366455,-4.5292863845825195,0.011546343564987183,0.02083333395421505,0.125,4.563207626342773,0.020312879234552383,36.0,29.0,-0.6138510704040527,4.496868133544922,-4.497448444366455,-4.5292863845825195,0.011546343564987183,0.02083333395421505,0.125,4.563207626342773,0.020312879234552383,36.0,29.0,-0.6138510704040527,0.3664501905441284,5.996689319610596,42.7091178894043,1.763571858406067,4.659489154815674,24.0
1630,22.428936004638672,5.686283202521736e-06,9.999999747378752e-06,1.150565505027771,4.602262020111084,0.15609599649906158,40.966796875,0.008811408653855324,0.0006715413765050471,0.07073748856782913,-0.000151115091284737,7.365859508514404,7.365859508514404,-4.600132942199707,-11.965993881225586,0.01048286072909832,0.0021268592681735754,7.365859346464276e-05,-2.1899805068969727,27.464183807373047,15.641111373901367,23.717538833618164,0.0,0.1510663777589798,4.005125045776367,24.905942916870117,0.9827048778533936,0.4110890030860901,0.05179496482014656,1531.0,1565.760009765625,9.999999747378752e-06,24.0,1.0,333.3567199707031,2.9910130500793457,0.07753533124923706,50.357505798339844,1.1370606422424316,69.9063949584961,121.38971710205078,2.990940570831299,5.39436149597168,1.1061429977416992,3.274874210357666,6.204830169677734,9.50246524810791,13.758391380310059,11.325357437133789,-11.574155807495117,-11.00489616394043,0.008439131081104279,0.010416666977107525,0.0520833358168602,1.3975105285644531,0.591300368309021,52.66666793823242,51.0,-10.9345703125,-10.9345703125,1.042904257774353,4.659489631652832,-4.662471294403076,-4.669406890869141,0.009851256385445595,0.010416666977107525,0.0520833358168602,4.561433792114258,0.020883943885564804,51.65625,51.0,-0.7922181487083435,6.322665214538574,3.0687503814697266,0.5222828984260559,0.03125,0.9583333730697632,-0.0014806989347562194,0.009999999776482582,50.5,0.01825125887989998,0.9895833730697632,0.015463866293430328,0.9998259544372559,0.0,0.010416666977107525,-7.561853408813477,500.46875,4.659489154815674,-4.662471771240234,-4.675497055053711,0.009851256385445595,0.010416666977107525,0.0520833358168602,4.561433792114258,0.020883943885564804,51.656253814697266,49.75,-0.7922182083129883,4.646058082580566,0.0,5.052901268005371,1.0,9.999999747378752e-05,9.999999747378752e-06,4.4963884353637695,-4.497448444366455,-4.5292863845825195,0.011588887311518192,0.03125,0.125,4.563207626342773,0.020466405898332596,36.0,29.0,-0.6192970275878906,4.4963884353637695,-4.497448444366455,-4.5292863845825195,0.011588887311518192,0.03125,0.125,4.563207626342773,0.020466405898332596,36.0,29.0,-0.6192970275878906,0.3683491051197052,5.978665351867676,42.58110809326172,1.7739152908325195,4.659489154815674,24.0
1640,22.198474884033203,8.118152436509263e-06,9.999999747378752e-06,1.1219573020935059,4.487829208374023,0.15705600380897522,40.966796875,0.008645238354802132,0.0005716196028515697,0.06546393036842346,-0.00016241674893535674,7.461383819580078,7.461383819580078,-4.64504337310791,-12.106428146362305,0.009929020889103413,0.01264187227934599,7.461383938789368e-05,-4.929000377655029,23.44009017944336,18.043001174926758,21.058883666992188,0.0,0.12327966094017029,4.022800922393799,25.033954620361328,0.9825766682624817,0.4129032790660858,0.05179496482014656,1541.0,1575.3599853515625,9.999999747378752e-06,24.0,1.0,332.68280029296875,2.990844964981079,0.0837264358997345,50.41554260253906,1.1168644428253174,69.88017272949219,121.38971710205078,2.9907844066619873,5.104833602905273,0.9911367893218994,3.1901674270629883,6.036274433135986,9.303112983703613,13.325159072875977,11.574155807495117,-11.644388198852539,-11.082980155944824,0.00905785895884037,0.010416666977107525,0.0520833358168602,1.3836913108825684,0.5943509936332703,52.66666793823242,51.0,-11.046648979187012,-11.046648979187012,1.042904257774353,4.659489631652832,-4.662471294403076,-4.671441078186035,0.009851256385445595,0.010416666977107525,0.0520833358168602,4.562576770782471,0.02087298594415188,51.65625,51.0,-0.7787179350852966,6.376580238342285,3.068856716156006,0.5229140520095825,0.0416666679084301,0.9583333730697632,-0.0008753311703912914,0.009999999776482582,50.5,0.017859071493148804,0.9895833730697632,0.015463866293430328,0.9998284578323364,0.0,0.010416666977107525,-7.550591945648193,500.46875,4.659489154815674,-4.662471771240234,-4.675497055053711,0.009851256385445595,0.010416666977107525,0.0520833358168602,4.562576770782471,0.02087298408150673,51.656253814697266,49.75,-0.7787179350852966,4.646615028381348,0.010416666977107525,5.040323257446289,1.0,9.999999747378752e-05,9.999999747378752e-06,4.497448444366455,-4.500006675720215,-4.5292863845825195,0.011546343564987183,0.03125,0.125,4.563783645629883,0.020036671310663223,36.0,29.0,-0.6138510704040527,4.497448444366455,-4.500006675720215,-4.5292863845825195,0.011546343564987183,0.03125,0.125,4.563783645629883,0.020036671310663223,36.0,29.0,-0.6138510704040527,0.37024232745170593,5.96028995513916,42.45348358154297,1.7788407802581787,4.659489154815674,24.0
1650,22.248550415039062,8.261204129667021e-06,9.999999747378752e-06,1.1386877298355103,4.554750919342041,0.15801599621772766,40.966796875,0.008413427509367466,0.0006715413765050471,0.07073748856782913,-0.00016509441775269806,7.220332145690918,7.220332145690918,-4.696701526641846,-11.917034149169922,0.009465031325817108,0.001357967033982277,7.220331463031471e-05,-2.161682367324829,20.892337799072266,13.814756393432617,20.130849838256836,0.0,0.11386343091726303,4.041076183319092,25.161577224731445,0.9824526309967041,0.41477906703948975,0.05179496482014656,1551.0,1584.9599609375,9.999999747378752e-06,24.0,1.0,331.5604248046875,2.990734577178955,0.08817797154188156,50.45872116088867,1.1019335985183716,69.88365936279297,121.44982147216797,2.990665912628174,5.288627624511719,0.8592672348022461,3.185469150543213,6.036274433135986,9.384450912475586,13.71061897277832,11.644388198852539,-11.6828031539917,-11.163944244384766,0.008439131081104279,0.010416666977107525,0.0520833358168602,1.3836913108825684,0.5943509936332703,52.66666793823242,51.0,-11.068374633789062,-11.068374633789062,1.042904257774353,4.662471294403076,-4.664277076721191,-4.672124862670898,0.009850246831774712,0.010416666977107525,0.0520833358168602,4.562576770782471,0.02087298594415188,51.739585876464844,51.0,-0.7922181487083435,6.429949760437012,3.068856716156006,0.5229140520095825,0.0416666679084301,0.9583333730697632,-0.0014806989347562194,0.009999999776482582,50.5,0.01737257093191147,0.9895833730697632,0.015463866293430328,0.9998284578323364,0.0,0.010416666977107525,-7.561853408813477,500.46875,4.662471771240234,-4.664277076721191,-4.67831563949585,0.009850246831774712,0.010416666977107525,0.0520833358168602,4.562576770782471,0.02087298408150673,51.739585876464844,50.5,-0.7922182083129883,4.643742561340332,0.0,5.132370471954346,1.0,9.999999747378752e-05,9.999999747378752e-06,4.500006675720215,-4.503084182739258,-4.5292863845825195,0.011512622237205505,0.03125,0.125,4.564520835876465,0.020036671310663223,36.218753814697266,29.0,-0.6138510704040527,4.500006675720215,-4.503084182739258,-4.5292863845825195,0.011512622237205505,0.03125,0.125,4.564520835876465,0.020036671310663223,36.218753814697266,29.0,-0.6138510704040527,0.3721298277378082,5.941801071166992,42.32624435424805,1.7788516283035278,4.662471771240234,24.0
1660,21.976318359375,5.102157501823967e-06,9.999999747378752e-06,1.153085708618164,4.612342834472656,0.1589760035276413,40.966796875,0.008645238354802132,0.0007070000283420086,0.0710509866476059,-0.00016241674893535674,7.194853782653809,7.194853782653809,-4.703517436981201,-11.898371696472168,0.009407693520188332,0.0054449643939733505,7.194853242253885e-05,-2.999863862991333,32.46834945678711,18.993337631225586,27.615005493164062,0.0,0.10399799048900604,4.059382438659668,25.288818359375,0.9823459386825562,0.41665804386138916,0.0516369566321373,1561.0,1594.56005859375,9.999999747378752e-06,24.0,1.0,332.029052734375,2.990607976913452,0.09099981188774109,50.07155990600586,1.0864617824554443,69.74623107910156,120.90425109863281,2.990536689758301,5.170093059539795,0.9799180030822754,3.25217342376709,6.2204976081848145,9.828728675842285,13.94092082977295,11.6828031539917,-11.716510772705078,-11.163944244384766,0.008028775453567505,0.0,0.0520833358168602,1.3648242950439453,0.5952288508415222,52.66666793823242,51.0,-11.128110885620117,-11.128110885620117,1.042904257774353,4.662471294403076,-4.664277076721191,-4.672124862670898,0.009850246831774712,0.010416666977107525,0.0520833358168602,4.56220006942749,0.020778443664312363,51.739585876464844,52.0,-0.7787179350852966,6.446519374847412,3.1028294563293457,0.5245013236999512,0.0416666679084301,0.9583333730697632,-0.001716866041533649,0.009999999776482582,50.5,0.0168253593146801,0.9895833730697632,0.015463866293430328,0.9998284578323364,0.0,0.010416666977107525,-7.561853408813477,501.32293701171875,4.662471771240234,-4.664277076721191,-4.691008567810059,0.009850246831774712,0.010416666977107525,0.0520833358168602,4.56220006942749,0.020778443664312363,51.739585876464844,50.5,-0.7787179350852966,4.643742561340332,0.0,5.060091495513916,1.0,9.999999747378752e-05,9.999999747378752e-06,4.503084182739258,-4.50363826751709,-4.531763553619385,0.01148054376244545,0.03125,0.125,4.564520835876465,0.020278992131352425,36.218753814697266,31.0,-0.618330180644989,4.503084182739258,-4.50363826751709,-4.531763553619385,0.01148054376244545,0.03125,0.125,4.564520835876465,0.020278992131352425,36.218753814697266,31.0,-0.618330180644989,0.37401166558265686,5.924248695373535,42.19938278198242,1.7852591276168823,4.662471771240234,24.0
1670,22.220956802368164,5.674362000718247e-06,9.999999747378752e-06,1.1511998176574707,4.604799270629883,0.15993599593639374,40.966796875,0.008413427509367466,0.0007420609472319484,0.0719928964972496,-0.00016241674893535674,7.90235710144043,7.90235710144043,-4.6003522872924805,-12.502710342407227,0.010420111939311028,0.0014755192678421736,7.902357174316421e-05,-0.8242483139038086,34.92643356323242,15.548727035522461,26.430593490600586,0.0,0.07930397987365723,4.076596260070801,25.415678024291992,0.9821062684059143,0.4184248745441437,0.0516369566321373,1571.0,1604.1600341796875,9.999999747378752e-06,24.0,1.0,331.57379150390625,2.990453004837036,0.08240311592817307,48.825828552246094,1.067442774772644,69.10509490966797,118.99836730957031,2.9903693199157715,5.423813819885254,1.2657225131988525,3.843006134033203,6.759514331817627,10.621108055114746,14.947088241577148,11.716510772705078,-11.898371696472168,-11.163944244384766,0.006540327798575163,0.0,0.0520833358168602,1.3648242950439453,0.5952288508415222,52.66666793823242,51.0,-11.246516227722168,-11.246516227722168,1.042904257774353,4.659489631652832,-4.662471294403076,-4.671441078186035,0.009850246831774712,0.010416666977107525,0.0520833358168602,4.562576770782471,0.020382730290293694,51.65625,51.0,-0.7661352157592773,6.537223815917969,3.1028294563293457,0.5254808664321899,0.0416666679084301,0.9479166865348816,-0.00391429616138339,0.009999999776482582,50.5,0.0168253593146801,0.9895833730697632,0.015310375019907951,0.9998340010643005,0.0,0.0,-7.550591945648193,500.46875,4.659489154815674,-4.662471771240234,-4.67831563949585,0.009850246831774712,0.010416666977107525,0.0520833358168602,4.562576770782471,0.020382732152938843,51.656253814697266,49.75,-0.7661352157592773,4.649205207824707,0.010416666977107525,5.014646530151367,1.0,9.999999747378752e-05,9.999999747378752e-06,4.497448444366455,-4.503084182739258,-4.5292863845825195,0.01148054376244545,0.03125,0.125,4.564520835876465,0.020278992131352425,36.0,29.0,-0.6138510704040527,4.497448444366455,-4.503084182739258,-4.5292863845825195,0.01148054376244545,0.03125,0.125,4.564520835876465,0.020278992131352425,36.0,29.0,-0.6138510704040527,0.3758878707885742,5.906642913818359,42.072879791259766,1.7868727445602417,4.659489154815674,24.0
1680,22.342178344726562,5.626678557746345e-06,9.999999747378752e-06,1.117509126663208,4.470036506652832,0.16089600324630737,40.966796875,0.008413427509367466,0.0007433629361912608,0.08863739669322968,-0.00016241674893535674,9.302886009216309,9.302886009216309,-4.653583526611328,-13.956469535827637,0.00976578425616026,0.0031503080390393734,9.302885882789269e-05,-2.5219626426696777,30.413902282714844,18.59886360168457,29.258413314819336,0.0,0.10036753118038177,4.095720291137695,25.54218292236328,0.982042670249939,0.42038777470588684,0.0516369566321373,1581.0,1613.760009765625,9.999999747378752e-06,24.0,1.0,332.4170227050781,2.990311861038208,0.08502699434757233,47.795555114746094,1.0522751808166504,68.610595703125,117.45842742919922,2.990231513977051,5.665692329406738,1.4596123695373535,4.112086296081543,7.741713523864746,11.534629821777344,15.34933853149414,11.898371696472168,-11.917034149169922,-11.26616382598877,0.0054449643939733505,0.0,0.0520833358168602,1.352426290512085,0.5952288508415222,52.85416793823242,51.0,-11.272456169128418,-11.272456169128418,1.0466171503067017,4.659489631652832,-4.662471294403076,-4.669406890869141,0.009809404611587524,0.010416666977107525,0.0416666679084301,4.563327789306641,0.02015228196978569,51.72916793823242,51.0,-0.7543849945068359,6.674880027770996,3.103459358215332,0.5307478904724121,0.0520833358168602,0.9479166865348816,-0.003962728660553694,0.009999999776482582,50.5,0.015568653121590614,0.9895833730697632,0.015310375019907951,0.9998340010643005,0.0,0.0,-7.550591945648193,502.26043701171875,4.659489154815674,-4.662471771240234,-4.675497055053711,0.009809404611587524,0.010416666977107525,0.0416666679084301,4.563327789306641,0.02015228196978569,51.72916793823242,50.0,-0.7543850541114807,4.6512532234191895,0.010416666977107525,5.127885818481445,1.0,9.999999747378752e-05,9.999999747378752e-06,4.498741149902344,-4.503084182739258,-4.5292863845825195,0.011480322107672691,0.03125,0.125,4.565609931945801,0.020036671310663223,36.0,30.0,-0.6121851205825806,4.498741149902344,-4.503084182739258,-4.5292863845825195,0.011480322107672691,0.03125,0.125,4.565609931945801,0.020036671310663223,36.0,30.0,-0.6121851205825806,0.37775883078575134,5.887802600860596,41.94681930541992,1.7871782779693604,4.659489154815674,24.0
1690,22.074819564819336,4.76837158203125e-06,9.999999747378752e-06,1.1511343717575073,4.604537487030029,0.16185599565505981,40.966796875,0.008413427509367466,0.0007433629361912608,0.08863739669322968,-0.00016241674893535674,6.9982829093933105,6.9982829093933105,-4.6927900314331055,-11.691073417663574,0.009564783424139023,0.0039559220895171165,6.99828306096606e-05,-4.058465480804443,19.137666702270508,15.046268463134766,19.096376419067383,0.0,0.09230659902095795,4.113460063934326,25.668243408203125,0.9818928241729736,0.42220860719680786,0.0516369566321373,1591.0,1623.3599853515625,9.999999747378752e-06,24.0,1.0,330.984130859375,2.990265369415283,0.08510766178369522,47.253665924072266,1.0473809242248535,68.03748321533203,116.33757019042969,2.9901840686798096,5.869418621063232,0.734154462814331,3.8306994438171387,7.549334526062012,11.534629821777344,15.133548736572266,11.898371696472168,-11.917034149169922,-11.26616382598877,0.005271602421998978,0.0,0.0416666679084301,1.352426290512085,0.5952288508415222,52.66666793823242,51.0,-11.272456169128418,-11.272456169128418,1.042904257774353,4.662471294403076,-4.664277076721191,-4.671441078186035,0.009781169705092907,0.010416666977107525,0.0416666679084301,4.563614845275879,0.02015228196978569,51.739585876464844,52.0,-0.7543849945068359,6.795749664306641,3.119454860687256,0.5309829115867615,0.0520833358168602,0.9479166865348816,-0.004509566351771355,0.009999999776482582,50.5,0.015568653121590614,0.9895833730697632,0.015310375019907951,0.9998340010643005,0.0,0.0,-7.550591945648193,502.26043701171875,4.662471771240234,-4.664277076721191,-4.675497055053711,0.009781168773770332,0.010416666977107525,0.0416666679084301,4.563614845275879,0.02015228196978569,51.739585876464844,50.0,-0.7543850541114807,4.644306182861328,0.010416666977107525,5.104690074920654,1.0,9.999999747378752e-05,9.999999747378752e-06,4.503084182739258,-4.50363826751709,-4.5292863845825195,0.01145152561366558,0.03125,0.1145833432674408,4.5659027099609375,0.01981082372367382,36.218753814697266,30.0,-0.5934571027755737,4.503084182739258,-4.50363826751709,-4.5292863845825195,0.01145152561366558,0.03125,0.1145833432674408,4.5659027099609375,0.01981082372367382,36.218753814697266,30.0,-0.5934571027755737,0.3796232044696808,5.870316505432129,41.821083068847656,1.7912991046905518,4.662471771240234,24.0
