step,local_index,class_id,count,p_top1,q_top1,probe_top1,p_target_prob,q_target_prob,p_target_rank,q_target_rank,delta_logqp
1500,12,120,51.0,0.0,0.0392156862745098,0.0,0.0001949371074377505,0.010251791280347342,86.3921568627451,47.88235294117647,12.033478175892549
1500,13,130,37.0,0.0,0.0,0.0,0.000249934766294409,0.010504901623101654,48.810810810810814,44.810810810810814,6.534505289954108
1500,14,140,51.0,0.0392156862745098,0.0392156862745098,0.0,0.030309890754823664,0.010008105222939276,44.705882352941174,51.411764705882355,5.442158301671346
1500,15,150,45.0,0.022222222222222223,0.0,0.0,0.012564277158809192,0.009717300358331866,9.955555555555556,49.68888888888889,1.8280713240305582
1500,16,160,55.0,0.07272727272727272,0.01818181818181818,0.0,0.058949862489980895,0.01018610555170612,39.018181818181816,48.4,5.145489445599643
1500,17,170,39.0,0.02564102564102564,0.02564102564102564,0.0,0.021749487812779276,0.011629159371249186,31.564102564102566,37.666666666666664,3.5972584638840113
1500,18,180,48.0,0.020833333333333332,0.0625,0.0,0.016173633346110255,0.010344294336391613,59.75,51.395833333333336,6.989823465545972
1500,19,190,48.0,0.0,0.020833333333333332,0.0,0.006857720343245517,0.008994243539442929,50.916666666666664,60.5625,6.424174423019092
1500,20,200,48.0,0.0,0.0,0.0,0.006540450133905469,0.009016493335366249,22.583333333333332,56.9375,3.6256826321283975
1500,21,210,38.0,0.02631578947368421,0.0,0.0,0.012716799475191847,0.01034967415034771,52.31578947368421,48.973684210526315,5.8160027892966015
1500,22,220,36.0,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.028480048447217868,0.009309525608033355,36.44444444444444,58.19444444444444,5.104242530133989
1500,23,230,43.0,0.046511627906976744,0.023255813953488372,0.023255813953488372,0.05183753384738109,0.010224657588053581,56.55813953488372,53.06976744186046,6.649431577948636
1500,24,240,50.0,0.0,0.0,0.0,0.004703492798291838,0.011085041370242833,51.08,40.14,5.97736394405365
1500,25,250,48.0,0.0,0.0,0.0,0.0028744458291387,0.01014593081587615,37.583333333333336,48.291666666666664,5.5976171145836515
1500,26,260,40.0,0.0,0.025,0.0,0.014370017343503757,0.01038891493808478,52.4,48.05,6.527344077825546
1500,27,270,51.0,0.0,0.0,0.0,0.0017204260289857716,0.009625097015397805,34.72549019607843,51.431372549019606,4.459737104528091
1500,28,280,44.0,0.0,0.0,0.0,0.0038377956202327564,0.00936130965022709,35.63636363636363,52.70454545454545,4.79624340209094
1500,29,290,44.0,0.0,0.0,0.0,0.0014186398509792688,0.00948376085778529,36.02272727272727,54.90909090909091,5.334498492154208
1500,30,300,47.0,0.0,0.0,0.0,0.00017196642695797463,0.009211854721875266,58.297872340425535,56.59574468085106,7.105603999279915
1500,31,310,47.0,0.0,0.0,0.0,0.004102277442154981,0.010782264173030853,62.8936170212766,47.255319148936174,8.461029595517097
1500,32,320,52.0,0.0,0.0,0.0,0.00018336560648853832,0.010626046255660744,56.67307692307692,48.59615384615385,6.79475056208097
1500,33,330,52.0,0.057692307692307696,0.0,0.0,0.03829438693298105,0.008797101649599006,19.307692307692307,61.30769230769231,2.9614954040600705
1500,34,340,55.0,0.0,0.0,0.0,3.7779408123945906e-05,0.009820451037111608,79.07272727272728,46.32727272727273,9.70193005475131
1500,35,350,46.0,0.0,0.0,0.021739130434782608,0.0042454592561019175,0.009965891909340153,53.80434782608695,53.23913043478261,7.427822792011758
1500,36,360,59.0,0.0,0.0,0.0,0.0016399370280392042,0.010256017163648443,59.08474576271186,49.067796610169495,8.120073100267831
1500,37,370,47.0,0.0,0.0,0.0,0.002269316223824464,0.009700706406952218,57.680851063829785,52.148936170212764,6.720207112900754
1500,38,380,46.0,0.0,0.0,0.021739130434782608,0.011063123475736758,0.009324768871959785,39.43478260869565,56.56521739130435,4.6090984966443935
1500,39,390,56.0,0.0,0.0,0.0,0.0010610627998124092,0.008950852364900388,69.14285714285714,61.05357142857143,8.115693407399315
1500,40,400,38.0,0.0,0.02631578947368421,0.0,0.00298778481349094,0.00981226763197858,53.68421052631579,53.63157894736842,8.341595888137817
1500,41,410,50.0,0.0,0.0,0.0,0.0054294932276629645,0.0103642182610929,39.02,46.2,5.069042921066284
1500,42,420,42.0,0.0,0.0,0.0,0.00048035356002651473,0.010485321316601974,57.333333333333336,46.357142857142854,8.395783038366408
1500,43,430,51.0,0.0,0.0,0.0,0.00027473528294282256,0.00983925772757799,45.294117647058826,51.92156862745098,5.79690678914388
1500,44,440,53.0,0.0,0.0,0.0,0.0032208771830516503,0.010624608771770069,45.509433962264154,44.339622641509436,6.392934263877149
1500,45,450,47.0,0.1276595744680851,0.0851063829787234,0.0,0.07959807138250088,0.012031182349520796,39.46808510638298,46.1063829787234,5.342221752126166
1500,46,460,49.0,0.0,0.02040816326530612,0.0,1.0801605626312355e-05,0.011200379969894278,87.87755102040816,41.06122448979592,12.544185443800323
1500,47,470,40.0,0.0,0.025,0.0,0.0012281449622284597,0.010805159958545118,34.15,43.975,5.802432876825333
1500,48,480,44.0,0.045454545454545456,0.0,0.022727272727272728,0.03518787369033663,0.009959095835008404,53.20454545454545,49.72727272727273,7.062824547290802
1500,49,490,46.0,0.0,0.0,0.0,0.00011440166648360315,0.009768888161963096,70.67391304347827,49.32608695652174,8.971120067264723
1500,50,500,41.0,0.0,0.0,0.0,0.004141429938936321,0.008798291872641662,29.21951219512195,60.58536585365854,4.564501209956844
1500,51,510,44.0,0.022727272727272728,0.045454545454545456,0.0,0.012415057016856506,0.01025192205667157,68.75,51.38636363636363,8.581602399999445
1500,52,520,42.0,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.026061811557255177,0.010863863408476823,49.38095238095238,46.42857142857143,6.2227196125757125
1500,53,530,51.0,0.0,0.0,0.0,0.0033019207224881998,0.009246725050330746,43.411764705882355,56.21568627450981,6.284331952824312
1500,54,540,51.0,0.0,0.0,0.0,0.0008999626971224747,0.01005751785694384,59.23529411764706,47.68627450980392,8.024388490938673
1500,55,550,66.0,0.0,0.0,0.0,0.005070180137597712,0.010345401101265892,52.25757575757576,46.984848484848484,7.807886589657176
1500,56,560,45.0,0.0,0.044444444444444446,0.0,8.640367256598163e-05,0.010559099074453116,71.66666666666667,45.62222222222222,8.192138120863174
1500,57,570,43.0,0.0,0.0,0.0,0.0016935915407429321,0.009626171454180812,61.53488372093023,51.83720930232558,9.215008014856382
1500,58,580,56.0,0.0,0.0,0.0,0.005111515303891695,0.010547245345411025,27.357142857142858,47.482142857142854,5.241166800260544
1500,59,590,60.0,0.0,0.0,0.0,0.0013794851708645135,0.009313798990721505,51.35,55.233333333333334,6.367286956310272
1500,60,600,56.0,0.03571428571428571,0.0,0.0,0.02828208169222227,0.009506335743935779,61.089285714285715,52.660714285714285,11.204215935298375
1500,61,610,46.0,0.0,0.0,0.0,0.0013799885264989085,0.009416391546635525,40.34782608695652,54.91304347826087,5.336799663046132
1500,62,620,42.0,0.0,0.0,0.0,0.004368998074711282,0.009667473202127786,33.666666666666664,52.023809523809526,4.654078018097651
1500,63,630,52.0,0.0,0.0,0.0,0.0022811404178697784,0.010259442613460124,40.61538461538461,45.98076923076923,5.7219827862886286
1500,64,640,46.0,0.0,0.0,0.0,0.00016493613315874637,0.010513568226167041,59.97826086956522,45.71739130434783,6.715219881223596
1500,65,650,61.0,0.0,0.01639344262295082,0.0,0.0035651350384303237,0.00977063196573834,55.0655737704918,51.98360655737705,7.151681712416352
1500,66,660,38.0,0.0,0.02631578947368421,0.0,0.0051504004100955845,0.009465246982137231,41.18421052631579,58.0,5.99573844984958
1500,67,670,50.0,0.0,0.0,0.0,0.0034499721099488655,0.010284612327814103,58.96,45.9,7.401447105407715
1500,68,680,56.0,0.0,0.0,0.0,0.001062896329851197,0.009310196552957808,50.589285714285715,56.035714285714285,7.451230704784393
1500,69,690,51.0,0.0,0.0,0.0,0.007025093521113207,0.010078148450702429,42.01960784313726,48.19607843137255,5.785045750000897
1500,70,700,35.0,0.0,0.02857142857142857,0.0,0.007289993005211198,0.009279710559972695,37.857142857142854,59.82857142857143,5.03665943145752
1500,71,710,43.0,0.023255813953488372,0.046511627906976744,0.0,0.012594677016483457,0.009242923118087441,63.55813953488372,61.093023255813954,9.163324938264005
1500,72,720,59.0,0.06779661016949153,0.01694915254237288,0.03389830508474576,0.04622162257191668,0.011249729700512806,60.610169491525426,43.32203389830509,7.524895259889505
1500,73,730,43.0,0.0,0.0,0.0,0.0006399053913558859,0.009826770160607127,70.46511627906976,52.27906976744186,9.803027474602988
1500,74,740,54.0,0.0,0.0,0.0,0.0003549639517471375,0.00948115655100318,66.48148148148148,57.25925925925926,9.9874748300623
1500,75,750,60.0,0.0,0.0,0.0,0.00014486250803144446,0.009370184852741659,68.63333333333334,55.65,8.053110138575237
1500,76,760,59.0,0.0,0.01694915254237288,0.0,0.01896302965423059,0.010771005595955303,23.11864406779661,46.08474576271186,3.569951025106139
1500,77,770,41.0,0.0,0.024390243902439025,0.0,8.393745417722925e-05,0.008568054899891339,55.926829268292686,62.926829268292686,7.765870024518269
1500,78,780,42.0,0.0,0.0,0.0,0.003919866148793065,0.009940069035759993,66.92857142857143,50.92857142857143,7.055138383592878
1500,79,790,55.0,0.0,0.0,0.0,0.00033281148885581273,0.01094029825180769,47.09090909090909,43.90909090909091,5.809555001692338
1500,80,800,58.0,0.017241379310344827,0.0,0.017241379310344827,0.020367021431731375,0.009864336136600068,52.63793103448276,51.12068965517241,7.430726593938367
1500,81,810,40.0,0.0,0.025,0.0,8.560403580862019e-05,0.010596609360072761,76.025,47.55,9.4581968665123
1500,82,820,38.0,0.0,0.05263157894736842,0.0,0.0015793661335488651,0.010590791812558708,54.71052631578947,45.78947368421053,5.7858333273937825
1500,83,830,48.0,0.0,0.020833333333333332,0.0,0.005057712878120838,0.011830877929848308,43.6875,40.291666666666664,5.965004016955693
1500,84,840,51.0,0.0392156862745098,0.0196078431372549,0.0,0.012489124009685692,0.00998377503242855,30.92156862745098,50.8235294117647,5.072294239904366
1500,85,850,56.0,0.0,0.0,0.0,0.0006316943352490905,0.010954669601882674,36.482142857142854,43.57142857142857,4.516881329672677
1500,86,860,36.0,0.027777777777777776,0.0,0.027777777777777776,0.0341884986899785,0.009795355041407876,48.19444444444444,50.05555555555556,5.9614121251636085
1500,87,870,48.0,0.0,0.020833333333333332,0.0,0.0028436187479984366,0.009687499342059406,63.8125,51.708333333333336,8.920895715554556
1500,88,880,41.0,0.0,0.0,0.0,0.011951114258624357,0.01038510016188389,54.951219512195124,46.26829268292683,6.551061333679572
1500,89,890,44.0,0.022727272727272728,0.0,0.0,0.023811696614422565,0.010365612085231325,36.38636363636363,44.70454545454545,4.667966940186241
1500,90,900,57.0,0.0,0.0,0.0,0.0008002896299271521,0.00990685020785844,47.1578947368421,48.228070175438596,5.832490051001833
1500,91,910,33.0,0.0,0.0,0.0,0.0025950681495269614,0.00959775307582635,40.90909090909091,54.42424242424242,4.905166423682011
1500,92,920,58.0,0.0,0.017241379310344827,0.0,0.0009336996972034449,0.009841532807732964,46.44827586206897,52.275862068965516,6.0495873401904925
1500,93,930,60.0,0.016666666666666666,0.0,0.0,0.010815355302275427,0.010146754879194001,52.18333333333333,48.11666666666667,5.7432120124499
1500,94,940,49.0,0.0,0.0,0.0,0.010031439537452246,0.008948000128932146,27.163265306122447,60.08163265306123,3.105213904867367
1500,95,950,42.0,0.0,0.0,0.0,0.0002186288376696385,0.00955499517953112,53.80952380952381,53.023809523809526,6.489518392653692
1500,96,960,49.0,0.0,0.0,0.0,0.006101299761231126,0.009842801392458531,42.326530612244895,50.97959183673469,6.610978350347402
1500,97,970,42.0,0.0,0.023809523809523808,0.0,6.972349572340914e-05,0.009970978988955418,76.47619047619048,51.92857142857143,10.873902979351225
1500,98,980,51.0,0.0,0.0196078431372549,0.0,0.0008647329240705172,0.011484948461692707,39.294117647058826,38.450980392156865,5.353205348931107
1500,99,990,26.0,0.0,0.0,0.0,5.958913629080924e-06,0.0081478448298115,79.3076923076923,68.03846153846153,11.903022582714375
2000,0,0,46.0,0.0,0.0,0.0,0.0005032990897585311,0.008959394140654931,71.71739130434783,62.95652173913044,9.331371017124342
2000,1,10,47.0,0.02127659574468085,0.02127659574468085,0.0,0.01690659789352886,0.00972768074852672,69.42553191489361,54.93617021276596,10.11908224795727
2000,2,20,61.0,0.01639344262295082,0.03278688524590164,0.0,0.014348366062944866,0.0101174414539557,51.80327868852459,49.459016393442624,6.879345788330328
2000,3,30,59.0,0.0,0.0,0.0,0.00035671568062553365,0.01019477567209278,66.67796610169492,49.71186440677966,10.781486535476425
2000,4,40,52.0,0.0,0.0,0.0,0.0004524505402600819,0.009370717784174932,49.78846153846154,55.80769230769231,6.726837754249573
2000,5,50,47.0,0.0,0.0,0.0,0.0037741744150242788,0.009160148029393972,37.4468085106383,58.87234042553192,6.315513220239193
2000,6,60,59.0,0.0,0.0,0.0,0.014927160889245669,0.009294251595639576,22.915254237288135,57.40677966101695,3.544692698171583
2000,7,70,53.0,0.0,0.0,0.0,0.003451190527652924,0.008961580061125305,54.943396226415096,61.735849056603776,8.200167449015492
2000,8,80,44.0,0.022727272727272728,0.06818181818181818,0.0,0.030701575973937367,0.010430506769229065,20.65909090909091,48.27272727272727,3.6305072686888953
2000,9,90,46.0,0.0,0.0,0.0,0.003881235325021509,0.009701861058483306,66.8695652173913,53.30434782608695,9.397997394852016
2000,10,100,44.0,0.0,0.0,0.0,0.0004130841709615812,0.010459448253227905,39.5,43.52272727272727,5.954907536506653
2000,11,110,54.0,0.0,0.0,0.0,0.0011102346096218529,0.008773083583003393,56.2037037037037,62.129629629629626,7.858556738606206
2000,12,120,52.0,0.0,0.0,0.0,0.0006858399970338173,0.009382328117051376,76.88461538461539,56.34615384615385,11.333037866995884
2000,13,130,52.0,0.0,0.0,0.0,0.0006356930792540987,0.010622419712420266,48.17307692307692,40.82692307692308,6.401404747596154
2000,14,140,45.0,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.02262205859425159,0.009365171825306284,34.644444444444446,58.13333333333333,4.640319395065307
2000,15,150,52.0,0.019230769230769232,0.0,0.0,0.030081843219861498,0.00968028421406276,10.038461538461538,52.55769230769231,2.2471639147171607
2000,16,160,37.0,0.05405405405405406,0.0,0.0,0.0429106383387333,0.010213945526629686,45.75675675675676,49.24324324324324,5.328963608355136
2000,17,170,51.0,0.0,0.0,0.0196078431372549,0.003806811366685583,0.009271923571313713,37.6078431372549,56.627450980392155,5.570699500102623
2000,18,180,49.0,0.0,0.04081632653061224,0.02040816326530612,0.0005838157720754854,0.010299265023548993,61.93877551020408,49.38775510204081,8.944065999011604
2000,19,190,41.0,0.024390243902439025,0.0,0.0,0.013668439313303749,0.009595919888830039,55.048780487804876,54.75609756097561,6.618443646082064
2000,20,200,36.0,0.027777777777777776,0.0,0.05555555555555555,0.020292560039294978,0.010307164798076782,26.416666666666668,47.333333333333336,3.66065471039878
2000,21,210,51.0,0.0,0.0196078431372549,0.0,0.006298462562374797,0.010157870110489573,53.76470588235294,47.1764705882353,7.102710695827708
2000,22,220,55.0,0.01818181818181818,0.01818181818181818,0.0,0.02475209998135162,0.009653785316781564,35.21818181818182,53.61818181818182,4.560171955282038
2000,23,230,44.0,0.022727272727272728,0.022727272727272728,0.022727272727272728,0.008144250506522644,0.010888709930110384,63.93181818181818,43.36363636363637,8.498537475412542
2000,24,240,46.0,0.021739130434782608,0.0,0.0,0.006799412297343969,0.010176524256720491,64.23913043478261,46.26086956521739,8.592116335163945
2000,25,250,46.0,0.021739130434782608,0.0,0.0,0.009136940469353797,0.010024298458238658,40.15217391304348,51.28260869565217,5.267386794090271
2000,26,260,47.0,0.0425531914893617,0.0,0.02127659574468085,0.03838932581651616,0.011009354649626829,64.14893617021276,42.148936170212764,8.887739739519484
2000,27,270,46.0,0.021739130434782608,0.10869565217391304,0.0,0.02359835067724135,0.011153443443143497,39.47826086956522,45.869565217391305,4.335819208103677
2000,28,280,63.0,0.0,0.0,0.0,0.00697354627496356,0.010992579502127474,38.317460317460316,39.682539682539684,5.268043968412611
2000,29,290,49.0,0.02040816326530612,0.0,0.0,0.014028658578037536,0.01013634016509263,49.673469387755105,46.0,7.347007109194386
2000,30,300,47.0,0.0,0.0,0.0,0.00013232614886616348,0.010220385166479553,51.02127659574468,47.659574468085104,7.790507164407284
2000,31,310,38.0,0.0,0.0,0.0,0.0003991563679064416,0.008820307183716642,68.34210526315789,65.05263157894737,9.126931027362222
2000,32,320,37.0,0.0,0.0,0.0,0.00036327500802518634,0.010616149124060129,47.24324324324324,42.891891891891895,6.823049583950558
2000,33,330,61.0,0.0,0.0,0.0,0.019427812104265786,0.00999698651282758,15.868852459016393,51.049180327868854,3.8046926553132105
2000,34,340,52.0,0.0,0.0,0.0,0.00013009677426756815,0.009580746884099565,75.82692307692308,52.98076923076923,10.995653189145601
2000,35,350,44.0,0.0,0.0,0.0,9.064271600929258e-05,0.009005814653143963,64.68181818181819,61.61363636363637,8.679283933206039
2000,36,360,61.0,0.01639344262295082,0.08196721311475409,0.01639344262295082,0.01683016037606759,0.010610766411132988,66.0,44.442622950819676,9.14075270637137
2000,37,370,46.0,0.0,0.0,0.0,0.00846449426146514,0.009825021180364749,59.45652173913044,52.891304347826086,9.067729851473933
2000,38,380,49.0,0.061224489795918366,0.0,0.02040816326530612,0.04905524946466989,0.009698128175674652,39.755102040816325,53.08163265306123,5.366260844833997
2000,39,390,55.0,0.0,0.01818181818181818,0.0,0.003359136656443934,0.008972478327764707,61.018181818181816,61.36363636363637,7.259516403891824
2000,40,400,41.0,0.0,0.0,0.0,0.0025778117787218307,0.0096173051562978,59.90243902439025,53.78048780487805,8.485035564841294
2000,41,410,55.0,0.0,0.0,0.0,0.007715205464392119,0.010091764031147416,45.872727272727275,49.163636363636364,6.595293084057895
2000,42,420,37.0,0.0,0.0,0.0,0.0005773493084504761,0.009196910264624937,65.67567567567568,60.45945945945946,9.906598696837554
2000,43,430,43.0,0.0,0.0,0.0,0.0008237013384542559,0.009290799985877996,38.325581395348834,59.02325581395349,6.26564516023148
2000,44,440,53.0,0.0,0.0,0.0,0.0012373684013842379,0.00978574571463297,48.905660377358494,51.867924528301884,8.192712073056203
2000,45,450,53.0,0.09433962264150944,0.0,0.03773584905660377,0.08448753703527684,0.008843793867612785,34.0188679245283,61.16981132075472,4.563977012094462
2000,46,460,53.0,0.0,0.0,0.0,0.00020706583474264175,0.009861646852684472,80.26415094339623,49.660377358490564,10.914989705355662
2000,47,470,41.0,0.0,0.0,0.0,0.005085908823434017,0.008971649051712053,32.02439024390244,60.073170731707314,4.564301996696286
2000,48,480,54.0,0.0,0.018518518518518517,0.018518518518518517,0.006854299047124269,0.009650532182099091,66.05555555555556,53.24074074074074,10.133321501590588
2000,49,490,35.0,0.0,0.0,0.0,0.00011414799206062938,0.010162756432379995,74.97142857142858,48.628571428571426,11.064580277034215
2000,50,500,61.0,0.0,0.0,0.0,0.0009873317195484073,0.010547666184482028,28.0,42.77049180327869,4.951748066261167
2000,51,510,56.0,0.0,0.0,0.0,0.00026763588099778726,0.009218784639545317,72.35714285714286,57.410714285714285,9.360460426126208
2000,52,520,39.0,0.0,0.02564102564102564,0.0,0.0009711612630961378,0.010028554246020623,47.87179487179487,51.205128205128204,7.218072909575242
2000,53,530,34.0,0.0,0.0,0.0,0.0008275025115518456,0.009125277372624944,49.55882352941177,59.294117647058826,6.4731367756338685
2000,54,540,43.0,0.023255813953488372,0.046511627906976744,0.0,0.02339664704056811,0.011103973583166683,61.627906976744185,37.093023255813954,9.044764341310014
2000,55,550,43.0,0.0,0.023255813953488372,0.0,0.006351278244147439,0.010294543774148752,44.0,47.04651162790697,5.9985909850098365
2000,56,560,37.0,0.0,0.0,0.0,0.00012006592829636874,0.009456966512811344,69.67567567567568,55.13513513513514,8.491692414154878
2000,57,570,50.0,0.0,0.02,0.0,0.000488641420275661,0.009930170942097902,71.2,52.74,10.096185307502747
2000,58,580,51.0,0.0,0.0,0.0,0.0018592878369199264,0.01019179891320128,26.627450980392158,48.490196078431374,4.399280234879138
2000,59,590,52.0,0.038461538461538464,0.0,0.0,0.013639035961967408,0.009270137928139705,47.15384615384615,58.40384615384615,6.848849021471464
2000,60,600,48.0,0.0,0.0,0.0,0.0013168130406042342,0.009716119316484159,73.5,54.291666666666664,14.925322324037552
2000,61,610,48.0,0.0,0.0,0.020833333333333332,0.003101592901671881,0.01007982097992984,36.916666666666664,46.229166666666664,5.149903719623883
2000,62,620,47.0,0.0,0.02127659574468085,0.0,0.008406449372438117,0.010404228708369935,33.744680851063826,46.51063829787234,5.217284780867557
2000,63,630,57.0,0.0,0.017543859649122806,0.0,0.0005414763939025669,0.009827468511566781,49.29824561403509,51.87719298245614,7.017937944646468
2000,64,640,57.0,0.0,0.0,0.0,0.00015723443130991293,0.009599046340506328,56.54385964912281,54.175438596491226,7.5545687926443
2000,65,650,44.0,0.0,0.0,0.0,0.004169146041328519,0.00985061584717848,50.20454545454545,52.54545454545455,7.523520350456238
2000,66,660,45.0,0.0,0.0,0.0,0.0012598382436307609,0.009110770943678088,44.6,58.955555555555556,7.547201008266873
2000,67,670,62.0,0.0,0.0,0.016129032258064516,0.00048600870591698135,0.009065209377196527,70.09677419354838,59.61290322580645,9.456760544930734
2000,68,680,58.0,0.0,0.0,0.0,0.004335520177375063,0.009902482836282459,52.91379310344828,52.93103448275862,7.592951811593155
2000,69,690,53.0,0.0,0.0,0.0,0.0013839523099399953,0.009680039653519415,47.716981132075475,53.716981132075475,7.182740004557483
2000,70,700,57.0,0.017543859649122806,0.017543859649122806,0.0,0.009413359793255728,0.0098945424491703,37.96491228070175,53.280701754385966,6.118142859977588
2000,71,710,45.0,0.0,0.044444444444444446,0.0,0.0036179393334454723,0.009867783853163321,63.93333333333333,54.44444444444444,8.241108518176608
2000,72,720,48.0,0.0,0.020833333333333332,0.0,0.007054322858891143,0.010403198675097277,71.375,51.916666666666664,10.677820975581804
2000,73,730,56.0,0.07142857142857142,0.0,0.0,0.05843678533703213,0.00967288761499471,61.42857142857143,52.857142857142854,8.07027292251587
2000,74,740,48.0,0.0,0.0,0.0,0.002653486639196082,0.010536855600851899,69.41666666666667,41.729166666666664,10.33202551305294
2000,75,750,52.0,0.0,0.0,0.0,2.34881025152267e-05,0.010782727434371527,73.51923076923077,40.55769230769231,10.194148953144367
2000,76,760,35.0,0.0,0.0,0.0,0.0086268108622689,0.00987785208438124,22.942857142857143,52.77142857142857,4.9922846385410855
2000,77,770,25.0,0.0,0.0,0.0,0.0002834128667879249,0.010329630356281996,46.52,47.2,7.559461154937744
2000,78,780,44.0,0.0,0.0,0.0,3.6961990371606096e-05,0.008749809804033826,65.47727272727273,62.68181818181818,10.517749407074668
2000,79,790,45.0,0.0,0.022222222222222223,0.0,0.00011991981705750077,0.011406897681040896,48.06666666666667,35.31111111111111,6.546581141153971
2000,80,800,47.0,0.0,0.0,0.02127659574468085,0.01007352108103906,0.010434865178738503,57.87234042553192,45.851063829787236,7.373640699589506
2000,81,810,47.0,0.0,0.0,0.0,0.00047296879537794335,0.010068935173702366,65.44680851063829,45.851063829787236,9.802048175892931
2000,82,820,39.0,0.0,0.0,0.0,0.002851544624033371,0.010385646257931605,50.97435897435897,47.76923076923077,7.8476812961774
2000,83,830,35.0,0.02857142857142857,0.0,0.0,0.02534589583647719,0.009070940169372729,50.57142857142857,59.22857142857143,7.142512151173183
2000,84,840,54.0,0.018518518518518517,0.0,0.018518518518518517,0.022546793608052215,0.009777777233264513,37.370370370370374,51.870370370370374,6.206360781634295
2000,85,850,38.0,0.0,0.02631578947368421,0.0,0.003908028898660143,0.011101161191043886,35.526315789473685,38.89473684210526,5.963991271822076
2000,86,860,67.0,0.014925373134328358,0.029850746268656716,0.0,0.01700137205703899,0.010315786317380062,56.92537313432836,48.3134328358209,7.609622250741987
2000,87,870,49.0,0.0,0.02040816326530612,0.0,0.010307525111542004,0.0096569225876307,66.48979591836735,54.755102040816325,8.797238272063586
2000,88,880,43.0,0.023255813953488372,0.023255813953488372,0.0,0.010094539771674554,0.011587172183533048,60.0,35.0,7.842722122059312
2000,89,890,40.0,0.025,0.0,0.0,0.023080080252740946,0.010366996540687979,42.325,44.975,5.197722947597503
2000,90,900,44.0,0.0,0.0,0.0,0.002169707099828899,0.009227417314171114,48.36363636363637,57.31818181818182,6.822063408114693
2000,91,910,48.0,0.0,0.020833333333333332,0.0,0.001739770592615453,0.010496019841715073,34.75,44.270833333333336,5.128518025080363
2000,92,920,57.0,0.0,0.0,0.0,0.00165460779485875,0.010202706382985701,44.666666666666664,44.578947368421055,7.026568655382123
2000,93,930,42.0,0.0,0.0,0.0,0.004318178473694427,0.00979964364142645,53.0,52.095238095238095,6.974979809352329
2000,94,940,65.0,0.03076923076923077,0.0,0.0,0.040161384008257764,0.01019764460193423,25.246153846153845,47.646153846153844,3.794668010564951
2000,95,950,51.0,0.0,0.0,0.0,0.00012845720225389119,0.010391116580542396,57.333333333333336,44.76470588235294,8.200307518828149
2000,96,960,44.0,0.022727272727272728,0.0,0.0,0.01903823725081083,0.010627777548506856,34.84090909090909,46.43181818181818,5.454122917218641
2000,97,970,46.0,0.0,0.021739130434782608,0.0,0.00045737257969796465,0.00953176013275009,80.58695652173913,56.97826086956522,10.560172910275666
2000,98,980,37.0,0.0,0.0,0.0,0.0018545222510993917,0.009643754493948576,31.7027027027027,52.5945945945946,5.397952820803668
2000,99,990,38.0,0.0,0.0,0.0,0.0018071120289127008,0.00820571197637994,74.52631578947368,69.0,11.230589013350638
2500,0,0,45.0,0.0,0.022222222222222223,0.0,4.528378967789496e-05,0.01050253709157308,73.91111111111111,46.93333333333333,11.373165056440566
2500,1,10,43.0,0.0,0.023255813953488372,0.0,0.0021500948197568466,0.009954057428119488,56.13953488372093,56.30232558139535,9.944525873938272
2500,2,20,47.0,0.0,0.0,0.0,0.0016669295437366529,0.010571186074075546,46.744680851063826,43.319148936170215,6.910346989936017
2500,3,30,56.0,0.0,0.0,0.0,0.001253216370271022,0.010761070472653955,62.785714285714285,37.839285714285715,8.644456429140908
2500,4,40,44.0,0.0,0.0,0.0,0.0004291786019291037,0.009685143405063585,50.06818181818182,54.93181818181818,7.066335905681957
2500,5,50,58.0,0.0,0.0,0.0,0.0031814515887473877,0.009739366335922787,38.39655172413793,54.258620689655174,7.776242753555035
2500,6,60,46.0,0.0,0.0,0.0,0.004804638664070813,0.010278749310047082,30.565217391304348,49.58695652173913,5.942169241283251
2500,7,70,40.0,0.0,0.0,0.0,0.0011544539624271277,0.009433090791571886,60.2,58.85,8.1736865401268
2500,8,80,52.0,0.0,0.0,0.0,0.010804368628305017,0.010084120888048066,20.5,47.80769230769231,4.988312689157633
2500,9,90,47.0,0.0,0.0,0.0,0.00010668292508118771,0.009414184670102722,63.38297872340426,56.42553191489362,8.894270521529178
2500,10,100,60.0,0.0,0.0,0.0,0.0005717408859567415,0.009979676113774379,38.416666666666664,49.333333333333336,6.153547573089599
2500,11,110,46.0,0.021739130434782608,0.0,0.0,0.01315616616597187,0.010457927108053927,55.69565217391305,43.47826086956522,7.3541223743687505
2500,12,120,50.0,0.0,0.0,0.0,0.005297503767914824,0.008916391776874661,75.8,65.12,11.490409545898437
2500,13,130,53.0,0.0,0.0,0.0,0.0007076971779938479,0.009662785971502089,50.471698113207545,55.132075471698116,8.446251356376791
2500,14,140,50.0,0.0,0.0,0.0,0.0020341562068850317,0.009780546389520169,43.42,52.32,6.316374115943908
2500,15,150,42.0,0.0,0.09523809523809523,0.0,0.011183387527317734,0.01082975589226754,12.619047619047619,44.023809523809526,3.2271176860446023
2500,16,160,58.0,0.017241379310344827,0.0,0.017241379310344827,0.03771192235271821,0.009664707206960383,41.1551724137931,57.41379310344828,5.687812007706741
